,Level,Date and Time,Source,Event ID,Task Category,
478,Error,26-10-2022 22:31,Microsoft-Windows-DistributedCOM,10010,None,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.
479,Error,26-10-2022 22:31,Microsoft-Windows-DistributedCOM,10010,None,The server {AB8902B4-09CA-4BB6-B78D-A8F59079A8D5} did not register with DCOM within the required timeout.
480,Error,26-10-2022 22:31,Microsoft-Windows-DistributedCOM,10010,None,The server Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy!Windows.Security.Authentication.Web.Core.BackgroundGetTokenTask.ClassId.WebAccountProvider did not register with DCOM within the required timeout.
481,Error,26-10-2022 12:30,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
482,Error,26-10-2022 10:55,Microsoft-Windows-DistributedCOM,10010,None,The server {A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D} did not register with DCOM within the required timeout.
483,Error,26-10-2022 10:55,Microsoft-Windows-DistributedCOM,10010,None,The server {A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D} did not register with DCOM within the required timeout.
484,Error,26-10-2022 10:55,Microsoft-Windows-DistributedCOM,10010,None,The server {A463FCB9-6B1C-4E0D-A80B-A2CA7999E25D} did not register with DCOM within the required timeout.
485,Error,26-10-2022 08:56,Application Hang,1002,Hanging Events,"The program msteams.exe version 22260.203.1605.4995 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
"
486,Error,26-10-2022 08:36,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x0000000000021347
Faulting process id: 0x0x3768
Faulting application start time: 0x0x1D8E6D9FAB6ACC7
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: 785f3fd2-c2db-4679-92a7-05c32732cbba
Faulting package full name: 
Faulting package-relative application ID: "
487,Error,26-10-2022 08:34,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
488,Error,26-10-2022 08:30,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
489,Error,25-10-2022 21:48,Application Hang,1002,Hanging Events,"The program msteams.exe version 22273.905.1632.1008 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
"
490,Error,25-10-2022 21:21,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
491,Error,25-10-2022 15:49,Application Hang,1002,Hanging Events,"The program msteams.exe version 22260.203.1605.4995 stopped interacting with Windows and was closed. To see if more information about the problem is available, check the problem history in the Security and Maintenance control panel.
"
492,Error,25-10-2022 10:36,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
493,Error,25-10-2022 10:19,Volsnap,36,None,The shadow copies of volume C: were aborted because the shadow copy storage could not grow due to a user imposed limit.
494,Error,25-10-2022 10:17,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience.
495,Error,25-10-2022 09:55,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.
496,Error,25-10-2022 09:48,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
497,Error,25-10-2022 09:20,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
498,Error,24-10-2022 11:49,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9P9TQF7MRM4R-MicrosoftCorporationII.WindowsSubsystemforLinux.
499,Error,24-10-2022 11:01,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NKSQGP7F2NH-5319275A.WhatsAppDesktop.
500,Error,24-10-2022 09:04,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
501,Error,23-10-2022 17:51,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x000000000001ff72
Faulting process id: 0x0x1738
Faulting application start time: 0x0x1D8E43D586A42DC
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: bb2e4f4a-138c-4aca-a984-4c3d314441b5
Faulting package full name: 
Faulting package-relative application ID: "
502,Error,23-10-2022 13:49,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
503,Error,23-10-2022 13:48,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.2 with the system having network hardware address D8-A3-15-58-BC-3B. Network operations on this system may be disrupted as a result.
504,Error,23-10-2022 09:32,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
505,Error,22-10-2022 09:33,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
506,Error,22-10-2022 09:33,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address 1A-02-16-21-C7-6F. Network operations on this system may be disrupted as a result.
507,Error,21-10-2022 18:49,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
508,Error,21-10-2022 18:24,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9NMPJ99VJBWV-Microsoft.YourPhone.
509,Error,21-10-2022 18:23,Microsoft-Windows-WindowsUpdateClient,20,Windows Update Agent,Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience.
510,Error,21-10-2022 16:28,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
511,Error,21-10-2022 16:28,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
512,Error,21-10-2022 10:01,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
513,Error,21-10-2022 09:56,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
514,Error,20-10-2022 19:15,Tcpip,4199,None,The system detected an address conflict for IP address 192.168.1.3 with the system having network hardware address D8-A3-15-58-BC-3B. Network operations on this system may be disrupted as a result.
515,Error,20-10-2022 18:08,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {fb85a87e-b49b-468e-9db4-c75e9046b996}"
516,Error,20-10-2022 18:05,VSS,8194,None,"Volume Shadow Copy Service error: Unexpected error querying for the IVssWriterCallback interface.  hr = 0x80070005, Access is denied.
. This is often caused by incorrect security settings in either the writer or requestor process. 

Operation:
   Gathering Writer Data

Context:
   Writer Class Id: {e8132975-6f93-4464-a53e-1050253ae220}
   Writer Name: System Writer
   Writer Instance ID: {fb85a87e-b49b-468e-9db4-c75e9046b996}"
517,Error,20-10-2022 17:34,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
518,Error,20-10-2022 15:19,Netwtw08,5002,None,Intel(R) Wireless-AC 9462 : Has determined that the network adapter is not functioning properly.
519,Error,20-10-2022 15:19,Netwtw08,5005,None,Intel(R) Wireless-AC 9462 : Has encountered an internal error and has failed.
520,Error,20-10-2022 10:05,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
521,Error,20-10-2022 10:04,Application Error,1000,Application Crashing Events,"Faulting application name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Faulting module name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Exception code: 0xc0000005
Fault offset: 0x0000000000033fea
Faulting process id: 0x0x111C
Faulting application start time: 0x0x1D8E3D67518F3A8
Faulting application path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Faulting module path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Report Id: 756234c3-14e6-4b06-9585-f52458e70e16
Faulting package full name: 
Faulting package-relative application ID: "
522,Error,20-10-2022 10:04,Microsoft-Windows-DistributedCOM,10010,None,The server {A9B7A1B9-0671-405C-95F1-E0612CB4CE7E} did not register with DCOM within the required timeout.
523,Error,20-10-2022 09:52,Service Control Manager,7034,None,The Docker Desktop Service service terminated unexpectedly.  It has done this 1 time(s).
524,Error,20-10-2022 09:22,Microsoft-Windows-WLAN-AutoConfig,10000,None,"WLAN Extensibility Module has failed to start.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
Error Code: 21
"
525,Error,20-10-2022 09:22,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 4249F504-0D6F-4227-AD80-11FB9EFBFA41--8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) to port 8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
526,Error,20-10-2022 09:21,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 4249F504-0D6F-4227-AD80-11FB9EFBFA41--8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) to port 8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
527,Error,20-10-2022 09:07,Microsoft-Windows-Hyper-V-VmSwitch,32,-1022,"Failed to connect NIC 4249F504-0D6F-4227-AD80-11FB9EFBFA41--8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) to port 8C790C3A-109B-42B7-B113-F38EABD29868 (Friendly Name: ) on switch B95D0C5E-57D4-412B-B571-18A81A16E005 (Friendly Name: ), status = Object Name not found.. UniqueEvent = 80."
528,Error,20-10-2022 09:00,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
529,Error,19-10-2022 21:48,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
530,Error,19-10-2022 21:48,EventLog,6008,None,The previous system shutdown at 9:46:35 PM on ?10/?19/?2022 was unexpected.
531,Error,19-10-2022 21:43,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
532,Error,19-10-2022 21:43,EventLog,6008,None,The previous system shutdown at 9:41:43 PM on ?10/?19/?2022 was unexpected.
533,Error,19-10-2022 21:42,Microsoft-Windows-WLAN-AutoConfig,10000,None,"WLAN Extensibility Module has failed to start.

Module Path: C:\WINDOWS\system32\IntelIHVRouter08.dll
Error Code: 21
"
534,Error,19-10-2022 21:41,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?19T16:11:46.231816100Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
535,Error,19-10-2022 21:41,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
536,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The igccservice service failed to start due to the following error: 
The media is write protected."
537,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The WpnService service failed to start due to the following error: 
The media is write protected."
538,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The RAPSService service depends on the LanmanServer service which failed to start because of the following error: 
The dependency service or group failed to start."
539,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The NetSetupSvc service failed to start due to the following error: 
The media is write protected."
540,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The WavesAudioService service failed to start due to the following error: 
The media is write protected."
541,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The wtd service depends on the BFE service which failed to start because of the following error: 
The media is write protected."
542,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The TrkWks service failed to start due to the following error: 
The media is write protected."
543,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The tcpipreg service failed to start due to the following error: 
The media is write protected."
544,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The StateRepository service failed to start due to the following error: 
The media is write protected."
545,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The ModuleCoreService service failed to start due to the following error: 
The media is write protected."
546,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The WavesSysSvc service failed to start due to the following error: 
The media is write protected."
547,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The PEAUTH service failed to start due to the following error: 
The media is write protected."
548,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The UserManager service depends on the ProfSvc service which failed to start because of the following error: 
The media is write protected."
549,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Netman service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
550,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The McAPExe service depends on the mfevtp service which failed to start because of the following error: 
The dependency service or group failed to start."
551,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The mfevtp service depends on the mfemms service which failed to start because of the following error: 
The media is write protected."
552,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The mfemms service failed to start due to the following error: 
The media is write protected."
553,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The SmartByte Network Service x64 service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
554,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The PEFService service failed to start due to the following error: 
The media is write protected."
555,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The RtkAudioUniversalService service failed to start due to the following error: 
The media is write protected."
556,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The mfemms service failed to start due to the following error: 
The media is write protected."
557,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The Ndu service failed to start due to the following error: 
The media is write protected."
558,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The MMCSS service failed to start due to the following error: 
The media is write protected."
559,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The McAfee WebAdvisor service failed to start due to the following error: 
The media is write protected."
560,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The mrxsmb10 service depends on the mrxsmb service which failed to start because of the following error: 
The dependency service or group failed to start."
561,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The DPS service failed to start due to the following error: 
The media is write protected."
562,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The IKEEXT service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
563,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The jhi_service service depends on the iphlpsvc service which failed to start because of the following error: 
The dependency service or group failed to start."
564,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The iphlpsvc service depends on the WinHttpAutoProxySvc service which failed to start because of the following error: 
The dependency service or group failed to start."
565,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The WinHttpAutoProxySvc service depends on the Dhcp service which failed to start because of the following error: 
The dependency service or group failed to start."
566,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The cplspcon service failed to start due to the following error: 
The media is write protected."
567,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The esifsvc service failed to start due to the following error: 
The media is write protected."
568,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The DispBrokerDesktopSvc service failed to start due to the following error: 
The media is write protected."
569,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The DiagTrack service failed to start due to the following error: 
The media is write protected."
570,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The com.docker.service service depends on the LanmanServer service which failed to start because of the following error: 
The dependency service or group failed to start."
571,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The LanmanServer service depends on the srv2 service which failed to start because of the following error: 
The dependency service or group failed to start."
572,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The srv2 service depends on the srvnet service which failed to start because of the following error: 
The dependency service or group failed to start."
573,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The srvnet service depends on the MsQuic service which failed to start because of the following error: 
The media is write protected."
574,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The CryptSvc service failed to start due to the following error: 
The media is write protected."
575,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The ClickToRunSvc service failed to start due to the following error: 
The media is write protected."
576,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The bowser service failed to start due to the following error: 
The media is write protected."
577,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The mpsdrv service failed to start due to the following error: 
The media is write protected."
578,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The mrxsmb20 service depends on the mrxsmb service which failed to start because of the following error: 
The dependency service or group failed to start."
579,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The mrxsmb service depends on the MsQuic service which failed to start because of the following error: 
The media is write protected."
580,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The LanmanWorkstation service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
581,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The mpssvc service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
582,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The BFE service failed to start due to the following error: 
The media is write protected."
583,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Spooler service depends on the HTTP service which failed to start because of the following error: 
The dependency service or group failed to start."
584,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The HTTP service depends on the MsQuic service which failed to start because of the following error: 
The media is write protected."
585,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The MsQuic service failed to start due to the following error: 
The media is write protected."
586,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The Schedule service failed to start due to the following error: 
The media is write protected."
587,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The WlanSvc service depends on the Wcmsvc service which failed to start because of the following error: 
The dependency service or group failed to start."
588,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The NativeWifiP service failed to start due to the following error: 
The media is write protected."
589,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The Ndisuio service failed to start due to the following error: 
The media is write protected."
590,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Wcmsvc service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
591,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The DusmSvc service failed to start due to the following error: 
The media is write protected."
592,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Dnscache service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
593,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Dhcp service depends on the nsi service which failed to start because of the following error: 
The media is write protected."
594,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The nsi service failed to start due to the following error: 
The media is write protected."
595,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The VMSP service failed to start due to the following error: 
The media is write protected."
596,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The wanarp service failed to start due to the following error: 
The media is write protected."
597,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The rspndr service failed to start due to the following error: 
The media is write protected."
598,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The MsLldp service failed to start due to the following error: 
The media is write protected."
599,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The lltdio service failed to start due to the following error: 
The media is write protected."
600,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The TextInputManagementService service failed to start due to the following error: 
The media is write protected."
601,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The SamSs service failed to start due to the following error: 
The media is write protected."
602,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The FontCache service failed to start due to the following error: 
The media is write protected."
603,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The Audiosrv service depends on the AudioEndpointBuilder service which failed to start because of the following error: 
The media is write protected."
604,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The AudioEndpointBuilder service failed to start due to the following error: 
The media is write protected."
605,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The Themes service failed to start due to the following error: 
The media is write protected."
606,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The ProfSvc service failed to start due to the following error: 
The media is write protected."
607,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The igfxCUIService2.0.0.0 service depends on the SENS service which failed to start because of the following error: 
The dependency service or group failed to start."
608,Error,19-10-2022 21:40,Service Control Manager,7001,None,"The SENS service depends on the EventSystem service which failed to start because of the following error: 
The media is write protected."
609,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The EventSystem service failed to start due to the following error: 
The media is write protected."
610,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The EventLog service failed to start due to the following error: 
The media is write protected."
611,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The bindflt service failed to start due to the following error: 
The media is write protected."
612,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The storqosflt service failed to start due to the following error: 
The media is write protected."
613,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The CldFlt service failed to start due to the following error: 
The media is write protected."
614,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The wcifs service failed to start due to the following error: 
The media is write protected."
615,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The luafv service failed to start due to the following error: 
The media is write protected."
616,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
The media is write protected."
617,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The HvHost service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
618,Error,19-10-2022 21:40,Service Control Manager,7009,None,A timeout was reached (45000 milliseconds) while waiting for the HvHost service to connect.
619,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The lmhosts service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
620,Error,19-10-2022 21:40,Service Control Manager,7009,None,A timeout was reached (45000 milliseconds) while waiting for the lmhosts service to connect.
621,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The gpsvc service failed to start due to the following error: 
The service did not respond to the start or control request in a timely fashion."
622,Error,19-10-2022 21:40,Service Control Manager,7009,None,A timeout was reached (45000 milliseconds) while waiting for the gpsvc service to connect.
623,Error,19-10-2022 21:40,Service Control Manager,7000,None,"The CoreMessagingRegistrar service failed to start due to the following error: 
The media is write protected."
624,Error,19-10-2022 21:40,Microsoft-Windows-Kernel-Power,86,-83,"The system was shut down due to a critical thermal event.             
Shutdown Time = ?2022?-?10?-?19T16:10:51.417519600Z             
ACPI Thermal Zone = \_TZ.TZ01             
_CRT = 368K"
625,Error,19-10-2022 21:40,Application Error,1000,Application Crashing Events,"Faulting application name: mfevtps.exe, version: 22.7.0.191, time stamp: 0x62b9312c
Faulting module name: CRYPT32.dll, version: 10.0.22621.674, time stamp: 0xf88e9ce4
Exception code: 0xc0000005
Fault offset: 0x0000000000021347
Faulting process id: 0x0x1284
Faulting application start time: 0x0x1D8E3B891DBAE61
Faulting application path: C:\Windows\system32\mfevtps.exe
Faulting module path: C:\WINDOWS\SYSTEM32\CRYPT32.dll
Report Id: dcf65502-2325-4f56-97b4-f2ddbee2aaa3
Faulting package full name: 
Faulting package-relative application ID: "
626,Error,19-10-2022 21:40,Application Error,1000,Application Crashing Events,"Faulting application name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Faulting module name: WavesSysSvc64.exe, version: 1.55.4.0, time stamp: 0x618a55d2
Exception code: 0xc0000005
Fault offset: 0x0000000000033fea
Faulting process id: 0x0x11DC
Faulting application start time: 0x0x1D8E3B8907C808E
Faulting application path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Faulting module path: C:\WINDOWS\System32\DriverStore\FileRepository\wavesapo11de.inf_amd64_6ef00ed1517c6ebe\WavesSysSvc64.exe
Report Id: ba49ee06-070d-4b12-a340-95f1fc444e43
Faulting package full name: 
Faulting package-relative application ID: "
627,Error,19-10-2022 21:37,Volsnap,36,None,The shadow copies of volume C: were aborted because the shadow copy storage could not grow due to a user imposed limit.
628,Error,19-10-2022 21:27,Service Control Manager,7034,None,The Docker Desktop Service service terminated unexpectedly.  It has done this 1 time(s).
629,Error,19-10-2022 20:58,Microsoft-Windows-DistributedCOM,10010,None,The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.
630,Error,19-10-2022 20:53,Service Control Manager,7011,None,A timeout (30000 milliseconds) was reached while waiting for a transaction response from the WslService service.
631,Error,19-10-2022 20:30,Microsoft-Windows-DistributedCOM,10010,None,The server {A9B7A1B9-0671-405C-95F1-E0612CB4CE7E} did not register with DCOM within the required timeout.
632,Error,19-10-2022 20:30,Microsoft-Windows-DistributedCOM,10010,None,The server {A9B7A1B9-0671-405C-95F1-E0612CB4CE7E} did not register with DCOM within the required timeout.
633,Error,19-10-2022 18:14,Microsoft-Windows-WHEA-Logger,1,None,A fatal hardware error has occurred. A record describing the condition is contained in the data section of this event.
634,Error,19-10-2022 18:14,Service Control Manager,7000,None,"The bfs service failed to start due to the following error: 
Access is denied."
635,Error,19-10-2022 18:14,EventLog,6008,None,The previous system shutdown at 6:12:16 PM on ?10/?19/?2022 was unexpected.
636,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
637,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
638,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
639,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
640,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
641,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
642,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
643,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
644,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
645,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
646,Error,19-10-2022 18:12,Service Control Manager,7024,None,"The mpssvc service terminated with the following service-specific error: 
The media is write protected."
